208;2.352264;2.315262;2.355560;2.298904;2.320496;2.337723;2.309113;2.317459;2.346634;2.325882;2.332275;2.338745;2.300949;2.326965;2.328979;2.314209;2.335587;2.326889;2.331177;2.318451;2.304962;2.331177;2.354584;2.320587;2.331268;2.345505;2.369629;2.312180;2.349884;2.321579;2.366135;2.323730;2.328979;2.321579;2.343231;2.353424;2.333282;2.345505;2.343231;2.348923;2.333282;2.342209;2.361496;2.326889;2.369629;2.327972;2.353424;2.342209;2.334473;2.342209;2.341080;2.357986;2.374252;2.355743;2.335587;2.353424;2.372025;2.320587;2.385117;2.331268;2.332367;2.361313;2.339966;2.353424;2.357986;2.339966;2.323730;2.310089;2.324722;2.332367;2.331268;2.361496;2.333466;2.341080;2.338928;2.341080;2.322571;2.339966;2.348923;2.368423;2.347778;2.355743;2.327896;2.346558;2.345505;2.345505;2.339966;2.372025;2.355560;2.343231;2.341080;2.336609;2.349976;2.348923;2.328979;2.360229;2.359146;2.368423;2.368423;2.364944;2.321655;2.355743;2.353424;2.354584;2.339966;2.366043;2.348831;2.354492;2.354584;2.342117;2.332275;2.379227;2.366135;2.360321;2.359146;2.348923;2.338837;2.345505;2.375565;2.357986;2.346558
210;2.733673;2.695694;2.761246;2.730133;2.736053;2.718796;2.746735;2.716415;2.755188;2.770096;2.724472;2.731308;2.727875;2.708694;2.722153;2.767624;2.719849;2.756424;2.756424;2.731216;2.775299;2.771393;2.712051;2.741776;2.734863;2.729050;2.765167;2.729050;2.730225;2.758835;2.744293;2.732483;2.776596;2.780441;2.742981;2.747955;2.741776;2.746735;2.744293;2.741959;2.757584;2.772690;2.767532;2.745422;2.755081;2.760086;2.740753;2.763885;2.760178;2.756424;2.751556;2.766434;2.733582;2.783081;2.754028;2.741959;2.745514;2.709808;2.771393;2.743088;2.793533;2.758835;2.738358;2.762619;2.729050;2.753845;2.738358;2.722153;2.783081;2.771500;2.744293;2.755188;2.757675;2.747864;2.738358;2.755188;2.766434;2.757675;2.800385;2.734863;2.791031;2.743088;2.784409;2.722061;2.779221;2.780441;2.767624;2.762619;2.786987;2.804550;2.750320;2.773987;2.766342;2.762619;2.770203;2.765167;2.751556;2.738358;2.737152;2.777802;2.747772;2.761353;2.789688;2.772583;2.741959;2.775299;2.762512;2.748993;2.770203;2.767624;2.775299;2.761353;2.772797;2.767624;2.746735;2.743088;2.777802;2.789688;2.801666;2.789581;2.702194
212;2.883621;2.899078;2.902878;2.904327;2.892502;2.924652;2.906921;2.907028;2.934525;2.866318;2.923248;2.923248;2.883621;2.921951;2.919159;2.909637;2.904327;2.966858;2.878616;2.931641;2.886200;2.924652;2.959274;2.927368;2.927475;2.917664;2.904236;2.901749;2.934525;2.901535;2.934525;2.892593;2.933090;2.920547;2.921951;2.904236;2.909531;2.898972;2.888687;2.950333;2.938644;2.906921;2.953339;2.925964;2.907028;2.934418;2.935959;2.924652;2.933090;2.905579;2.924652;2.953339;2.933090;2.953339;2.925964;2.940216;2.925964;2.948959;2.920547;2.931641;2.909637;2.976166;2.908386;2.941681;2.915009;2.990417;2.937302;2.934525;2.956345;2.944504;2.956345;2.944504;2.957870;2.938751;2.921951;2.959274;2.930099;2.935959;2.924652;2.948959;2.920441;2.945984;2.917770;2.931641;2.960693;2.943146;2.919159;2.901535;2.924652;2.913635;2.950455;2.944504;2.878510;2.909637;2.945862;2.923248;2.913742;2.951721;2.968292;2.915115;2.931534;2.948837;2.920547;2.931641;2.909637;2.896439;2.934418;2.928787;2.921844;2.882431;2.927475;2.935852;2.941681;2.959274;2.931641;2.962219;2.931534;2.902985;2.938644;2.930206;2.912369
214;2.978317;2.953415;2.948685;2.951874;2.942749;2.963989;2.954834;2.965698;2.959381;2.954834;2.967163;2.971832;2.970352;2.948807;2.941360;3.006622;2.962402;2.976822;2.994858;2.975189;2.967285;3.013504;2.950226;2.957825;2.976822;2.953293;3.013504;3.006485;2.951874;2.954956;2.983246;2.998123;2.970474;2.962646;2.983246;2.967285;2.994583;2.941360;3.004883;2.961075;2.932571;2.968872;2.967285;2.947159;3.025818;2.984894;2.996292;2.957947;2.962402;2.956390;2.956390;2.970474;2.979950;2.998123;2.973450;2.957947;2.976700;2.944366;2.951874;2.959381;3.027649;2.973450;2.981598;2.998123;3.015289;2.987976;2.948807;2.965698;2.986557;2.983124;2.961075;3.011887;2.976822;2.999710;2.971970;2.978317;2.983246;3.011887;2.994858;2.971970;2.950333;2.994858;3.013504;2.975189;2.971970;2.967163;2.983246;2.970352;2.978317;3.001556;2.975067;2.973572;3.035034;2.993149;3.003143;3.015289;2.989777;2.976822;2.996414;3.008377;2.998123;3.015152;3.006622;2.984772;2.971970;3.003006;2.975189;2.959503;2.981598;3.015289;3.003281;2.965698;3.001419;2.979950;2.947281;2.986557;3.013504;3.001419;2.993027;3.035034;3.001419
216;2.968597;2.947800;2.993591;2.982513;2.990463;2.996887;2.970154;2.946442;2.950760;2.970032;2.944855;3.030838;2.995361;2.992203;2.990585;2.990463;2.973267;2.979462;2.977875;2.971588;2.962570;2.952133;3.010178;3.001877;2.977875;2.980927;2.998657;2.964096;2.968719;3.006912;2.965515;2.962448;2.983994;3.005219;2.964096;2.992203;2.964096;2.953751;2.953751;2.946228;2.995239;3.020248;2.995361;2.937714;2.964096;2.983994;3.023758;3.008621;2.971710;2.959534;2.985596;2.987335;2.964096;3.005096;2.987335;3.010178;2.973267;2.970154;3.039719;2.973267;2.987335;2.982513;3.041550;3.023880;2.897095;2.992203;2.990585;2.952255;3.022003;2.998657;2.992203;2.988953;3.011765;2.985733;3.105453;2.953751;3.056152;2.990585;3.018509;3.000198;2.982513;3.025650;2.995361;2.995361;2.992081;2.995361;3.006912;3.020386;2.946335;3.022141;2.950653;2.971710;2.930771;2.992203;2.967178;3.025375;2.998657;2.984238;2.974838;2.980927;2.947800;2.995361;2.965637;2.976288;2.992203;2.953751;2.955124;3.008347;2.971588;2.960922;2.990585;3.008621;2.977875;3.023880;2.971710;2.971588;2.985733;3.032623;2.995239;2.974716;2.959641
218;2.942230;2.961929;2.929153;2.998978;2.984222;2.948257;2.954391;2.979416;2.984222;2.982452;2.968262;2.963501;2.930725;2.982574;2.984222;2.960480;2.972946;3.007599;2.974426;3.036011;2.976166;2.985870;2.958923;3.016266;2.997391;3.032288;2.971451;2.994125;2.962051;3.002396;2.974548;3.030319;2.976166;2.963379;2.948380;2.919403;2.962051;3.012863;2.990753;2.965088;2.999100;2.966675;2.999100;2.977798;2.980927;3.005722;2.992432;2.995834;3.018051;3.003983;3.011093;2.952850;3.000809;2.965088;2.961929;2.920609;2.957367;2.990753;2.995834;2.977798;2.997269;2.954269;3.050858;2.995834;3.043213;2.976166;2.955933;2.994125;2.989090;2.995697;2.992432;2.994125;2.972946;3.002533;2.977676;3.019699;2.999100;2.968140;2.966675;2.960480;3.023163;3.004120;2.997391;2.972946;2.966675;3.019836;2.984222;3.032150;2.971451;2.992310;2.969727;3.016266;2.987534;2.979294;2.987411;3.032150;2.987534;2.997391;3.009354;2.969727;3.007599;2.992432;3.011093;2.951202;2.997391;2.984100;2.969849;2.992310;2.980804;3.043365;3.041473;2.963379;2.976044;2.954269;2.995834;2.995560;3.018051;2.929260;3.014481;3.010971;3.041336
220;2.955551;3.012314;2.992386;2.981354;2.955551;3.031128;2.936813;2.997437;2.987762;3.009048;3.014023;3.019073;3.000748;2.961594;3.022430;3.022568;3.073654;2.964417;3.095551;3.017334;2.982941;2.978302;2.983063;3.017471;3.036514;3.027695;3.024307;3.019073;2.984665;2.973572;3.050934;3.005524;3.026077;2.966064;2.983063;3.000748;3.060379;3.060242;3.005646;2.992386;2.995789;3.040009;2.987640;3.032913;3.038330;3.012314;3.052673;3.034714;3.005646;3.019073;2.997437;3.083298;3.058472;3.038193;3.015747;3.017334;2.989380;3.051086;3.010605;3.015610;2.975266;3.007217;3.073654;3.017471;2.955551;3.038330;3.085480;2.976593;2.972015;2.976715;3.014023;3.038330;3.079453;3.045502;3.014023;3.007217;2.998962;3.003967;3.047363;3.007339;3.003967;2.964523;2.964523;3.049225;3.010605;3.000626;2.979889;3.022568;3.041977;3.000504;3.043533;2.998962;3.043671;2.976715;2.995789;3.007217;3.022568;3.032913;3.009048;3.064072;2.997437;3.000504;2.994141;3.022568;3.008911;2.982941;3.010605;3.020676;2.973694;3.069748;2.986023;3.043533;3.002167;2.973572;3.003845;3.029343;2.989258;3.000748;2.992630;3.013901;3.012192
222;3.109177;3.059372;3.087784;3.038330;3.075241;3.020096;3.057388;3.045822;2.999237;3.091873;3.055405;3.053757;3.034714;3.075241;3.075394;3.007980;3.045822;3.032837;3.007706;3.036591;3.087616;3.055557;2.971161;3.045975;3.073349;3.021912;3.030975;3.051788;3.013031;3.022049;3.018417;3.044052;2.997650;3.051651;3.055557;3.055557;3.065369;3.047897;3.055557;3.022049;3.034714;3.055557;3.049850;3.055557;3.075394;3.011246;3.004333;3.049850;2.999374;3.057541;3.038330;3.055405;3.025711;3.047897;3.061508;3.047897;3.044052;3.025711;3.013031;2.999374;3.071457;3.053757;3.073349;3.020233;3.089737;3.014954;3.057541;3.089737;2.994217;3.053757;3.002579;3.079529;3.053757;3.038330;3.065201;3.092041;3.013168;3.004333;3.030975;3.111252;3.083389;3.049850;3.036591;3.034851;3.073196;3.030975;3.067383;3.083725;3.067383;3.049698;3.047760;3.053452;3.030975;3.057388;3.044052;3.053757;3.077301;3.077454;3.083557;3.059372;3.053757;3.057388;3.069412;3.065369;3.077301;3.047760;3.061356;3.031128;3.087784;3.009598;3.032837;3.038483;3.002716;3.040237;3.051788;3.098175;3.055557;3.023880;3.057541;3.061356;3.038330
224;3.095718;3.069046;3.121521;3.087067;3.034653;3.070908;3.093582;3.057281;3.085297;3.108429;3.072937;3.067032;3.089172;3.081131;3.089172;3.067184;3.095551;3.069046;3.069046;3.057281;3.075134;3.087234;3.091461;3.093414;3.089340;3.083054;3.106400;3.110641;3.095551;3.123978;3.133041;3.085297;3.065186;3.110641;3.117340;3.130890;3.119583;3.106400;3.159119;3.077026;3.137726;3.121689;3.133041;3.079071;3.106232;3.087234;3.101852;3.075134;3.081131;3.128387;3.095551;3.135193;3.144501;3.076874;3.091461;3.151749;3.119583;3.115097;3.154373;3.128571;3.089172;3.079071;3.089340;3.083054;3.108597;3.087402;3.121521;3.110458;3.051575;3.066879;3.130707;3.072937;3.087067;3.106232;3.119247;3.061066;3.085297;3.119415;3.137726;3.102020;3.139908;3.106232;3.112686;3.117340;3.099854;3.074982;3.091293;3.099854;3.142105;3.077179;3.093414;3.117340;3.117340;3.085297;3.115097;3.161407;3.097534;3.097870;3.091461;3.168945;3.112854;3.091293;3.117172;3.089340;3.119247;3.097534;3.106232;3.137726;3.065186;3.189301;3.101852;3.135193;3.102020;3.099854;3.110458;3.085144;3.154190;3.089340;3.117340;3.057281;3.117172
226;3.218018;3.191406;3.237686;3.178406;3.204407;3.168640;3.196518;3.196518;3.171158;3.218231;3.185959;3.215424;3.173492;3.255676;3.223450;3.218018;3.201904;3.204620;3.178406;3.204620;3.158737;3.201706;3.191406;3.178406;3.218231;3.158554;3.193848;3.160995;3.178406;3.126068;3.199203;3.223663;3.232071;3.151627;3.188782;3.212646;3.226517;3.237915;3.209885;3.181168;3.170959;3.194061;3.212646;3.209885;3.160995;3.193848;3.249603;3.170959;3.280655;3.237686;3.191406;3.166153;3.196732;3.180969;3.153854;3.180969;3.194061;3.170959;3.180969;3.186172;3.156296;3.168457;3.163666;3.207138;3.158920;3.226517;3.158920;3.194061;3.144455;3.209885;3.199203;3.212646;3.283905;3.173294;3.139740;3.191208;3.173492;3.183563;3.186172;3.180969;3.240860;3.223450;3.144455;3.156296;3.193848;3.223877;3.207352;3.193848;3.186172;3.183563;3.201904;3.171158;3.144638;3.223877;3.181168;3.196518;3.183563;3.201904;3.168457;3.209671;3.160995;3.170761;3.204620;3.180969;3.193848;3.178406;3.199203;3.207138;3.212646;3.168457;3.191208;3.193848;3.258759;3.193848;3.215424;3.207138;3.153854;3.170761;3.196320;3.168457;3.204407
228;3.251709;3.269730;3.254471;3.298111;3.275497;3.291534;3.288528;3.291534;3.332077;3.282089;3.257477;3.291534;3.291534;3.266632;3.294556;3.248734;3.317963;3.269485;3.242844;3.332077;3.245560;3.282089;3.288528;3.275742;3.275742;3.272842;3.275742;3.311340;3.278671;3.239944;3.257477;3.239944;3.288528;3.291534;3.304550;3.288528;3.291534;3.285309;3.294556;3.272842;3.291779;3.285049;3.291779;3.228714;3.318222;3.209579;3.285049;3.266632;3.272598;3.304550;3.278915;3.288284;3.269730;3.291779;3.263321;3.278915;3.324966;3.301453;3.301453;3.263550;3.239944;3.239944;3.301193;3.301193;3.266388;3.278915;3.317963;3.301193;3.266388;3.266632;3.263321;3.278671;3.272598;3.314774;3.311340;3.263321;3.248505;3.321457;3.301193;3.331802;3.263550;3.275986;3.242844;3.257477;3.275742;3.285309;3.275986;3.272598;3.288284;3.278915;3.260269;3.314499;3.332077;3.288528;3.321716;3.314499;3.266632;3.275497;3.263550;3.288284;3.263321;3.288284;3.282089;3.291534;3.301453;3.288284;3.328506;3.307678;3.248734;3.275742;3.248505;3.301193;3.308197;3.263321;3.314774;3.278671;3.321457;3.257477;3.231323;3.301453;3.294815
230;3.264938;3.253250;3.267960;3.258942;3.258942;3.264938;3.258942;3.250305;3.238785;3.265167;3.259171;3.259171;3.271011;3.283203;3.258942;3.247406;3.274094;3.244507;3.247406;3.225220;3.315659;3.267731;3.253250;3.250305;3.262161;3.292511;3.276947;3.253250;3.276947;3.250305;3.292511;3.286377;3.295990;3.273849;3.282959;3.271011;3.236176;3.267960;3.273849;3.271011;3.236176;3.238998;3.318802;3.276947;3.241852;3.261932;3.253250;3.289307;3.286133;3.233353;3.270782;3.283447;3.241852;3.283203;3.267960;3.233566;3.227768;3.217041;3.261932;3.312012;3.315399;3.322235;3.271011;3.250305;3.230759;3.250534;3.258942;3.312012;3.264938;3.250305;3.267960;3.280060;3.267960;3.270782;3.250305;3.250305;3.280060;3.276947;3.225006;3.253021;3.238785;3.283203;3.238998;3.295746;3.227982;3.250534;3.286377;3.283203;3.292511;3.282959;3.233353;3.241638;3.261932;3.253250;3.289551;3.261932;3.273849;3.258942;3.261932;3.264938;3.258942;3.236176;3.283203;3.267960;3.247620;3.286377;3.305573;3.283203;3.225220;3.259171;3.241638;3.250305;3.292770;3.273849;3.238998;3.250305;3.280060;3.273849;3.308914;3.295746;3.241638
232;2.578354;2.564774;2.560944;2.559708;2.557785;2.564819;2.560349;2.555283;2.550293;2.560349;2.561584;2.560303;2.557144;2.554016;2.558472;2.560303;2.561584;2.559662;2.565369;2.570541;2.557785;2.555283;2.555283;2.569290;2.557785;2.559067;2.565430;2.567978;2.552170;2.562180;2.557785;2.567932;2.564774;2.552170;2.560303;2.560944;2.563477;2.558426;2.563477;2.557144;2.559067;2.572464;2.565430;2.557785;2.562180;2.562180;2.567383;2.557785;2.555878;2.560944;2.557144;2.559067;2.557785;2.562836;2.560349;2.565369;2.557785;2.559708;2.562881;2.559021;2.570541;2.562836;2.562180;2.567978;2.554703;2.559662;2.562225;2.557144;2.564774;2.555283;2.558426;2.564728;2.557831;2.555923;2.559662;2.559067;2.562180;2.564774;2.562836;2.565430;2.565430;2.558472;2.559708;2.560349;2.558426;2.557205;2.559021;2.561584;2.570541;2.562881;2.559708;2.565430;2.562881;2.562180;2.562225;2.560944;2.562881;2.560944;2.560989;2.562225;2.557144;2.562836;2.566681;2.565430;2.557205;2.554062;2.566025;2.557785;2.557144;2.566727;2.559021;2.570541;2.562881;2.559662;2.559067;2.562180;2.557144;2.565369;2.555283;2.560349;2.560944
